index,url,tweet_id,player_name
75529,<html><body><a href=https://twitter.com/anyuser/status/1472635144339169282>URL</a></body></html>,1472635144339169282,Robert Lewandowski
22668,<html><body><a href=https://twitter.com/anyuser/status/1167343549538611201>URL</a></body></html>,1167343549538611201,Robert Lewandowski
67604,<html><body><a href=https://twitter.com/anyuser/status/1445753631366533128>URL</a></body></html>,1445753631366533128,Robert Lewandowski
103964,<html><body><a href=https://twitter.com/anyuser/status/1559126866384097281>URL</a></body></html>,1559126866384097281,Robert Lewandowski
63911,<html><body><a href=https://twitter.com/anyuser/status/1431674463775600645>URL</a></body></html>,1431674463775600645,Robert Lewandowski
79328,<html><body><a href=https://twitter.com/anyuser/status/1492540500569591808>URL</a></body></html>,1492540500569591808,Robert Lewandowski
88180,<html><body><a href=https://twitter.com/anyuser/status/1525095820596494336>URL</a></body></html>,1525095820596494336,Robert Lewandowski
106360,<html><body><a href=https://twitter.com/anyuser/status/1566924205836406786>URL</a></body></html>,1566924205836406786,Robert Lewandowski
23607,<html><body><a href=https://twitter.com/anyuser/status/1177965166065061891>URL</a></body></html>,1177965166065061891,Robert Lewandowski
75883,<html><body><a href=https://twitter.com/anyuser/status/1474806585264427015>URL</a></body></html>,1474806585264427015,Robert Lewandowski
94845,<html><body><a href=https://twitter.com/anyuser/status/1538701653075009536>URL</a></body></html>,1538701653075009536,Robert Lewandowski
84198,<html><body><a href=https://twitter.com/anyuser/status/1511057091955503109>URL</a></body></html>,1511057091955503109,Robert Lewandowski
90846,<html><body><a href=https://twitter.com/anyuser/status/1530965485839339520>URL</a></body></html>,1530965485839339520,Robert Lewandowski
67265,<html><body><a href=https://twitter.com/anyuser/status/1443427631588806656>URL</a></body></html>,1443427631588806656,Robert Lewandowski
41875,<html><body><a href=https://twitter.com/anyuser/status/1312872916707614720>URL</a></body></html>,1312872916707614720,Robert Lewandowski
48485,<html><body><a href=https://twitter.com/anyuser/status/1352240368130150401>URL</a></body></html>,1352240368130150401,Robert Lewandowski
118511,<html><body><a href=https://twitter.com/anyuser/status/1272509103575912451>URL</a></body></html>,1272509103575912451,Sadio Mané
82294,<html><body><a href=https://twitter.com/anyuser/status/1175888012527296512>URL</a></body></html>,1175888012527296512,Sadio Mané
168495,<html><body><a href=https://twitter.com/anyuser/status/1451820694145228804>URL</a></body></html>,1451820694145228804,Sadio Mané
186249,<html><body><a href=https://twitter.com/anyuser/status/1501591313975762958>URL</a></body></html>,1501591313975762958,Sadio Mané
35889,<html><body><a href=https://twitter.com/anyuser/status/1025526193339154433>URL</a></body></html>,1025526193339154433,Sadio Mané
27245,<html><body><a href=https://twitter.com/anyuser/status/989816242713366528>URL</a></body></html>,989816242713366528,Sadio Mané
185722,<html><body><a href=https://twitter.com/anyuser/status/1500194070496522252>URL</a></body></html>,1500194070496522252,Sadio Mané
1277,<html><body><a href=https://twitter.com/anyuser/status/897779978875621377>URL</a></body></html>,897779978875621377,Sadio Mané
188477,<html><body><a href=https://twitter.com/anyuser/status/1507616258392477697>URL</a></body></html>,1507616258392477697,Sadio Mané
166388,<html><body><a href=https://twitter.com/anyuser/status/1445052871280578569>URL</a></body></html>,1445052871280578569,Sadio Mané
217565,<html><body><a href=https://twitter.com/anyuser/status/1565045668296753155>URL</a></body></html>,1565045668296753155,Sadio Mané
142142,<html><body><a href=https://twitter.com/anyuser/status/1343556574682476547>URL</a></body></html>,1343556574682476547,Sadio Mané
53992,<html><body><a href=https://twitter.com/anyuser/status/1097958068711616512>URL</a></body></html>,1097958068711616512,Sadio Mané
153673,<html><body><a href=https://twitter.com/anyuser/status/1385929685033422849>URL</a></body></html>,1385929685033422849,Sadio Mané
137470,<html><body><a href=https://twitter.com/anyuser/status/1329509862594764800>URL</a></body></html>,1329509862594764800,Sadio Mané
